P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.29913886686,13.018796048,0.27696644283,13.342191324,0.37663241748,2.4324672118,,P1
0.29916357251,13.017799928,0.27698310765,13.341258265,0.37662638186,2.4324413536,,P1
0.29918828246,13.016803808,0.27700005799,13.340324885,0.37662034111,2.4324154957,,P1
0.29921299669,13.015807689,0.27701700731,13.339391492,0.37661429959,2.4323896382,,P1
0.29923771522,13.014811569,0.27703551236,13.338457543,0.37660818761,2.4323637809,,P1
0.29926243804,13.01381545,0.27705246212,13.337524109,0.37660214514,2.432337924,,P1
0.29928716516,13.01281933,0.27706941087,13.336590661,0.37659610192,2.4323120674,,P1
0.29931189657,13.011823211,0.27708601857,13.335656515,0.37659006321,2.4322862111,,P1
0.29933663228,13.010827092,0.27710296556,13.334723027,0.37658401845,2.432260355,,P1
0.29936137229,13.009830972,0.27711991154,13.333789525,0.37657797293,2.4322344993,,P1
0.2993861166,13.008834853,0.27713666114,13.33285615,0.37657197414,2.4322086438,,P1
0.29941086522,13.007838734,0.27715360519,13.331922621,0.37656592679,2.4321827887,,P1
0.29943561814,13.006842615,0.27717054824,13.330989078,0.37655987869,2.4321569338,,P1
0.29946037537,13.005846496,0.27718697859,13.330055654,0.37655383218,2.4321310791,,P1
0.29948513691,13.004850377,0.27720391978,13.329122084,0.37654778254,2.4321052248,,P1
0.29950990275,13.003854258,0.27722085997,13.328188499,0.37654173215,2.4320793707,,P1
0.29953467291,13.002858139,0.27723808302,13.327254866,0.37653568066,2.4320535168,,P1
0.29955944738,13.00186202,0.27725502113,13.326321252,0.37652962876,2.4320276632,,P1
0.29958422617,13.000865901,0.27727195824,13.325387623,0.37652357612,2.4320018099,,P1
0.29960900928,12.999869783,0.27728841489,13.324454617,0.37651753199,2.4319759568,,P1
0.2996337967,12.998873664,0.27730534753,13.323520968,0.37651147749,2.4319501039,,P1
0.29965858844,12.997877546,0.27732227918,13.322587305,0.37650542225,2.4319242513,,P1
0.29968338451,12.996881427,0.2773396014,13.321653587,0.37649936464,2.4318983989,,P1
0.2997081849,12.995885309,0.27735653357,13.320719895,0.37649330812,2.4318725467,,P1
0.29973298961,12.99488919,0.27737346476,13.319786188,0.37648725085,2.4318466948,,P1
0.29975779865,12.993893072,0.27739126938,13.318851573,0.376481165,2.431820843,,P1
0.29978261202,12.992896954,0.27740819816,13.317917827,0.37647510654,2.4317949915,,P1
0.29980742972,12.991900835,0.27742512595,13.316984066,0.37646904733,2.4317691402,,P1
0.29983225175,12.990904717,0.27744188676,13.31605037,0.37646301539,2.4317432891,,P1
0.29985707811,12.989908599,0.27745881275,13.315116582,0.37645695433,2.4317174382,,P1
0.29988190881,12.988912481,0.27747573776,13.314182779,0.37645089252,2.4316915874,,P1
0.29990674385,12.987916363,0.27749179486,13.313249915,0.37644481694,2.4316657369,,P1
0.29993158322,12.986920245,0.277508716,13.312316095,0.37643875325,2.4316398866,,P1
0.29995642694,12.985924128,0.27752563616,13.31138226,0.37643268882,2.4316140364,,P1
0.299981275,12.98492801,0.27754370648,13.310447391,0.37642662259,2.4315881864,,P1
0.3000061274,12.983931892,0.27756062618,13.309513517,0.37642055729,2.4315623366,,P1
0.30003098414,12.982935775,0.27757754492,13.308579629,0.37641449125,2.4315364869,,P1
0.30005584524,12.981939657,0.27759443654,13.307645532,0.3764084391,2.4315106374,,P1
0.30008071068,12.98094354,0.27761135316,13.306711613,0.37640237128,2.431484788,,P1
0.30010558047,12.979947422,0.27762826883,13.30577768,0.37639630272,2.4314589388,,P1
0.30013045462,12.978951305,0.27764515588,13.304844117,0.37639022007,2.4314330898,,P1
0.30015533311,12.977955188,0.27766206955,13.303910316,0.37638415029,2.4314072409,,P1
0.30018021597,12.976959071,0.27767898228,13.3029765,0.37637807977,2.4313813921,,P1
0.30020510318,12.975962954,0.27769558373,13.302043973,0.376371966,2.4313555435,,P1
0.30022999475,12.974966837,0.27771249528,13.301110115,0.3763658943,2.431329695,,P1
0.30025489068,12.97397072,0.27772940588,13.300176242,0.37635982185,2.4313038466,,P1
0.30027979097,12.972974603,0.27774558638,13.299241769,0.37635380174,2.4312779983,,P1
0.30030469563,12.971978486,0.27776249528,13.298307875,0.37634772725,2.4312521502,,P1
0.30032960465,12.97098237,0.27777940324,13.297373967,0.37634165202,2.4312263021,,P1
