BR,PT,TY,LAB,V,L2-NORM,C_in,C_SR,U(3),U(4),stability,system_id
1,2012,,0,-4.01328E+00,2.78362E+01,1.91074E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2112,,0,-3.96328E+00,2.78362E+01,1.91012E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2212,,0,-3.91328E+00,2.78362E+01,1.90949E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2312,,0,-3.86328E+00,2.78362E+01,1.90887E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2412,,0,-3.81328E+00,2.78362E+01,1.90824E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2512,,0,-3.76328E+00,2.78362E+01,1.90762E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2612,,0,-3.71328E+00,2.78362E+01,1.90699E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2712,,0,-3.66328E+00,2.78362E+01,1.90636E-01,2.78356E+01,0.00000E+00,0.00000E+00,4,P1
1,2812,,0,-3.61328E+00,2.78362E+01,1.90574E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,2912,,0,-3.56328E+00,2.78362E+01,1.90511E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,3012,,0,-3.51328E+00,2.78362E+01,1.90448E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,3112,,0,-3.46328E+00,2.78361E+01,1.90386E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,3212,,0,-3.41328E+00,2.78361E+01,1.90323E-01,2.78355E+01,0.00000E+00,0.00000E+00,4,P1
1,3312,,0,-3.36328E+00,2.78361E+01,1.90260E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,3412,,0,-3.31328E+00,2.78361E+01,1.90197E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,3512,,0,-3.26328E+00,2.78360E+01,1.90135E-01,2.78354E+01,0.00000E+00,0.00000E+00,4,P1
1,3612,,0,-3.21328E+00,2.78360E+01,1.90072E-01,2.78353E+01,0.00000E+00,0.00000E+00,4,P1
1,3712,,0,-3.16328E+00,2.78360E+01,1.90009E-01,2.78353E+01,0.00000E+00,0.00000E+00,4,P1
1,3812,,0,-3.11328E+00,2.78359E+01,1.89946E-01,2.78353E+01,0.00000E+00,0.00000E+00,4,P1
1,3912,,0,-3.06328E+00,2.78359E+01,1.89883E-01,2.78352E+01,0.00000E+00,0.00000E+00,4,P1
1,4012,,0,-3.01328E+00,2.78358E+01,1.89820E-01,2.78352E+01,0.00000E+00,0.00000E+00,4,P1
1,4112,,0,-2.96328E+00,2.78358E+01,1.89757E-01,2.78351E+01,0.00000E+00,0.00000E+00,4,P1
1,4212,,0,-2.91328E+00,2.78357E+01,1.89695E-01,2.78351E+01,0.00000E+00,0.00000E+00,4,P1
1,4312,,0,-2.86328E+00,2.78357E+01,1.89632E-01,2.78350E+01,0.00000E+00,0.00000E+00,4,P1
1,4412,,0,-2.81328E+00,2.78356E+01,1.89569E-01,2.78349E+01,0.00000E+00,0.00000E+00,4,P1
1,4512,,0,-2.76328E+00,2.78355E+01,1.89506E-01,2.78349E+01,0.00000E+00,0.00000E+00,4,P1
1,4612,,0,-2.71328E+00,2.78355E+01,1.89443E-01,2.78348E+01,0.00000E+00,0.00000E+00,4,P1
1,4712,,0,-2.66328E+00,2.78354E+01,1.89379E-01,2.78348E+01,0.00000E+00,0.00000E+00,4,P1
1,4812,,0,-2.61328E+00,2.78353E+01,1.89316E-01,2.78347E+01,0.00000E+00,0.00000E+00,4,P1
1,4912,,0,-2.56328E+00,2.78352E+01,1.89253E-01,2.78346E+01,0.00000E+00,0.00000E+00,4,P1
1,5012,,0,-2.51328E+00,2.78352E+01,1.89190E-01,2.78345E+01,0.00000E+00,0.00000E+00,4,P1
1,5112,,0,-2.46328E+00,2.78351E+01,1.89127E-01,2.78344E+01,0.00000E+00,0.00000E+00,4,P1
1,5212,,0,-2.41328E+00,2.78350E+01,1.89064E-01,2.78344E+01,0.00000E+00,0.00000E+00,4,P1
1,5312,,0,-2.36328E+00,2.78349E+01,1.89001E-01,2.78343E+01,0.00000E+00,0.00000E+00,4,P1
1,5412,,0,-2.31328E+00,2.78348E+01,1.88938E-01,2.78342E+01,0.00000E+00,0.00000E+00,4,P1
1,5512,,0,-2.26328E+00,2.78347E+01,1.88874E-01,2.78341E+01,0.00000E+00,0.00000E+00,4,P1
1,5612,,0,-2.21328E+00,2.78346E+01,1.88811E-01,2.78340E+01,0.00000E+00,0.00000E+00,4,P1
1,5712,,0,-2.16328E+00,2.78345E+01,1.88748E-01,2.78339E+01,0.00000E+00,0.00000E+00,4,P1
1,5812,,0,-2.11328E+00,2.78344E+01,1.88685E-01,2.78338E+01,0.00000E+00,0.00000E+00,4,P1
1,5912,,0,-2.06328E+00,2.78343E+01,1.88621E-01,2.78337E+01,0.00000E+00,0.00000E+00,4,P1
1,6012,,0,-2.01328E+00,2.78342E+01,1.88558E-01,2.78336E+01,0.00000E+00,0.00000E+00,4,P1
1,6112,,0,-1.96328E+00,2.78341E+01,1.88495E-01,2.78334E+01,0.00000E+00,0.00000E+00,4,P1
1,6212,,0,-1.91328E+00,2.78340E+01,1.88431E-01,2.78333E+01,0.00000E+00,0.00000E+00,4,P1
1,6312,,0,-1.86328E+00,2.78338E+01,1.88368E-01,2.78332E+01,0.00000E+00,0.00000E+00,4,P1
1,6412,,0,-1.81328E+00,2.78337E+01,1.88305E-01,2.78331E+01,0.00000E+00,0.00000E+00,4,P1
1,6512,,0,-1.76328E+00,2.78336E+01,1.88241E-01,2.78330E+01,0.00000E+00,0.00000E+00,4,P1
1,6612,,0,-1.71328E+00,2.78335E+01,1.88178E-01,2.78328E+01,0.00000E+00,0.00000E+00,4,P1
1,6712,,0,-1.66328E+00,2.78333E+01,1.88115E-01,2.78327E+01,0.00000E+00,0.00000E+00,4,P1
1,6812,,0,-1.61328E+00,2.78332E+01,1.88051E-01,2.78326E+01,0.00000E+00,0.00000E+00,4,P1
1,6912,,0,-1.56328E+00,2.78331E+01,1.87988E-01,2.78324E+01,0.00000E+00,0.00000E+00,4,P1
1,7012,,0,-1.51328E+00,2.78329E+01,1.87924E-01,2.78323E+01,0.00000E+00,0.00000E+00,4,P1
1,7112,,0,-1.46328E+00,2.78328E+01,1.87861E-01,2.78321E+01,0.00000E+00,0.00000E+00,4,P1
1,7212,,0,-1.41328E+00,2.78326E+01,1.87797E-01,2.78320E+01,0.00000E+00,0.00000E+00,4,P1
1,7312,,0,-1.36328E+00,2.78325E+01,1.87734E-01,2.78318E+01,0.00000E+00,0.00000E+00,4,P1
1,7412,,0,-1.31328E+00,2.78323E+01,1.87670E-01,2.78317E+01,0.00000E+00,0.00000E+00,4,P1
1,7512,,0,-1.26328E+00,2.78321E+01,1.87607E-01,2.78315E+01,0.00000E+00,0.00000E+00,4,P1
1,7612,,0,-1.21328E+00,2.78320E+01,1.87543E-01,2.78313E+01,0.00000E+00,0.00000E+00,4,P1
1,7712,,0,-1.16329E+00,2.78318E+01,1.87480E-01,2.78312E+01,0.00000E+00,0.00000E+00,4,P1
1,7812,,0,-1.11329E+00,2.78316E+01,1.87416E-01,2.78310E+01,0.00000E+00,0.00000E+00,4,P1
1,7912,,0,-1.06329E+00,2.78315E+01,1.87352E-01,2.78308E+01,0.00000E+00,0.00000E+00,4,P1
1,8012,,0,-1.01329E+00,2.78313E+01,1.87289E-01,2.78307E+01,0.00000E+00,0.00000E+00,4,P1
1,8112,,0,-9.63287E-01,2.78311E+01,1.87225E-01,2.78305E+01,0.00000E+00,0.00000E+00,4,P1
1,8212,,0,-9.13287E-01,2.78309E+01,1.87162E-01,2.78303E+01,0.00000E+00,0.00000E+00,4,P1
1,8312,,0,-8.63287E-01,2.78307E+01,1.87098E-01,2.78301E+01,0.00000E+00,0.00000E+00,4,P1
1,8412,,0,-8.13288E-01,2.78306E+01,1.87034E-01,2.78299E+01,0.00000E+00,0.00000E+00,4,P1
1,8512,,0,-7.63288E-01,2.78304E+01,1.86971E-01,2.78297E+01,0.00000E+00,0.00000E+00,4,P1
1,8612,,0,-7.13289E-01,2.78302E+01,1.86907E-01,2.78295E+01,0.00000E+00,0.00000E+00,4,P1
1,8712,,0,-6.63289E-01,2.78300E+01,1.86843E-01,2.78293E+01,0.00000E+00,0.00000E+00,4,P1
1,8812,,0,-6.13289E-01,2.78298E+01,1.86780E-01,2.78291E+01,0.00000E+00,0.00000E+00,4,P1
1,8912,,0,-5.63290E-01,2.78295E+01,1.86716E-01,2.78289E+01,0.00000E+00,0.00000E+00,4,P1
1,9012,,0,-5.13290E-01,2.78293E+01,1.86652E-01,2.78287E+01,0.00000E+00,0.00000E+00,4,P1
1,9112,,0,-4.63291E-01,2.78291E+01,1.86589E-01,2.78285E+01,0.00000E+00,0.00000E+00,4,P1
1,9212,,0,-4.13291E-01,2.78289E+01,1.86525E-01,2.78283E+01,0.00000E+00,0.00000E+00,4,P1
1,9312,,0,-3.63292E-01,2.78287E+01,1.86461E-01,2.78281E+01,0.00000E+00,0.00000E+00,4,P1
1,9412,,0,-3.13292E-01,2.78285E+01,1.86397E-01,2.78278E+01,0.00000E+00,0.00000E+00,4,P1
1,9512,,0,-2.63293E-01,2.78282E+01,1.86334E-01,2.78276E+01,0.00000E+00,0.00000E+00,4,P1
1,9612,,0,-2.13294E-01,2.78280E+01,1.86270E-01,2.78274E+01,0.00000E+00,0.00000E+00,4,P1
1,9712,,0,-1.63294E-01,2.78278E+01,1.86206E-01,2.78271E+01,0.00000E+00,0.00000E+00,4,P1
1,9812,,0,-1.13295E-01,2.78275E+01,1.86142E-01,2.78269E+01,0.00000E+00,0.00000E+00,4,P1
1,9912,,0,-6.32953E-02,2.78273E+01,1.86078E-01,2.78267E+01,0.00000E+00,0.00000E+00,4,P1
1,13,,0,-1.32959E-02,2.78270E+01,1.86015E-01,2.78264E+01,0.00000E+00,0.00000E+00,4,P1
1,113,,0,3.67034E-02,2.78268E+01,1.85951E-01,2.78262E+01,0.00000E+00,0.00000E+00,4,P1
1,213,,0,8.67028E-02,2.78265E+01,1.85887E-01,2.78259E+01,0.00000E+00,0.00000E+00,4,P1
1,313,,0,1.36702E-01,2.78263E+01,1.85823E-01,2.78257E+01,0.00000E+00,0.00000E+00,4,P1
1,413,,0,1.86701E-01,2.78260E+01,1.85759E-01,2.78254E+01,0.00000E+00,0.00000E+00,4,P1
1,513,,0,2.36701E-01,2.78258E+01,1.85695E-01,2.78252E+01,0.00000E+00,0.00000E+00,4,P1
1,613,,0,2.86700E-01,2.78255E+01,1.85632E-01,2.78249E+01,0.00000E+00,0.00000E+00,4,P1
1,713,,0,3.36699E-01,2.78252E+01,1.85568E-01,2.78246E+01,0.00000E+00,0.00000E+00,4,P1
1,813,,0,3.86698E-01,2.78250E+01,1.85504E-01,2.78243E+01,0.00000E+00,0.00000E+00,4,P1
1,913,,0,4.36698E-01,2.78247E+01,1.85440E-01,2.78241E+01,0.00000E+00,0.00000E+00,4,P1
1,1013,,0,4.86697E-01,2.78244E+01,1.85376E-01,2.78238E+01,0.00000E+00,0.00000E+00,4,P1
1,1113,,0,5.36696E-01,2.78241E+01,1.85312E-01,2.78235E+01,0.00000E+00,0.00000E+00,4,P1
1,1213,,0,5.86695E-01,2.78238E+01,1.85248E-01,2.78232E+01,0.00000E+00,0.00000E+00,4,P1
1,1313,,0,6.36694E-01,2.78236E+01,1.85184E-01,2.78229E+01,0.00000E+00,0.00000E+00,4,P1
1,1413,,0,6.86693E-01,2.78233E+01,1.85121E-01,2.78226E+01,0.00000E+00,0.00000E+00,4,P1
1,1513,,0,7.36692E-01,2.78230E+01,1.85057E-01,2.78223E+01,0.00000E+00,0.00000E+00,4,P1
1,1613,,0,7.86691E-01,2.78227E+01,1.84993E-01,2.78220E+01,0.00000E+00,0.00000E+00,4,P1
1,1713,,0,8.36691E-01,2.78224E+01,1.84929E-01,2.78217E+01,0.00000E+00,0.00000E+00,4,P1
1,1813,,0,8.86690E-01,2.78221E+01,1.84865E-01,2.78214E+01,0.00000E+00,0.00000E+00,4,P1
1,1913,,0,9.36689E-01,2.78217E+01,1.84801E-01,2.78211E+01,0.00000E+00,0.00000E+00,4,P1
1,2013,,0,9.86688E-01,2.78214E+01,1.84737E-01,2.78208E+01,0.00000E+00,0.00000E+00,4,P1
1,2113,,0,1.03669E+00,2.78211E+01,1.84673E-01,2.78205E+01,0.00000E+00,0.00000E+00,4,P1
1,2213,,0,1.08669E+00,2.78208E+01,1.84609E-01,2.78202E+01,0.00000E+00,0.00000E+00,4,P1
1,2313,,0,1.13668E+00,2.78205E+01,1.84545E-01,2.78198E+01,0.00000E+00,0.00000E+00,4,P1
1,2413,,0,1.18668E+00,2.78201E+01,1.84481E-01,2.78195E+01,0.00000E+00,0.00000E+00,4,P1
1,2513,,0,1.23668E+00,2.78198E+01,1.84417E-01,2.78192E+01,0.00000E+00,0.00000E+00,4,P1
1,2613,,0,1.28668E+00,2.78195E+01,1.84353E-01,2.78189E+01,0.00000E+00,0.00000E+00,4,P1
1,2713,,0,1.33668E+00,2.78191E+01,1.84289E-01,2.78185E+01,0.00000E+00,0.00000E+00,4,P1
1,2813,,0,1.38668E+00,2.78188E+01,1.84225E-01,2.78182E+01,0.00000E+00,0.00000E+00,4,P1
1,2913,,0,1.43668E+00,2.78184E+01,1.84161E-01,2.78178E+01,0.00000E+00,0.00000E+00,4,P1
1,3013,,0,1.48668E+00,2.78181E+01,1.84097E-01,2.78175E+01,0.00000E+00,0.00000E+00,4,P1
1,3113,,0,1.53667E+00,2.78177E+01,1.84034E-01,2.78171E+01,0.00000E+00,0.00000E+00,4,P1
1,3213,,0,1.58667E+00,2.78174E+01,1.83970E-01,2.78168E+01,0.00000E+00,0.00000E+00,4,P1
1,3313,,0,1.63667E+00,2.78170E+01,1.83906E-01,2.78164E+01,0.00000E+00,0.00000E+00,4,P1
1,3413,,0,1.68667E+00,2.78166E+01,1.83842E-01,2.78160E+01,0.00000E+00,0.00000E+00,4,P1
1,3513,,0,1.73667E+00,2.78163E+01,1.83778E-01,2.78157E+01,0.00000E+00,0.00000E+00,4,P1
1,3613,,0,1.78667E+00,2.78159E+01,1.83714E-01,2.78153E+01,0.00000E+00,0.00000E+00,4,P1
1,3713,,0,1.83667E+00,2.78155E+01,1.83650E-01,2.78149E+01,0.00000E+00,0.00000E+00,4,P1
1,3813,,0,1.88666E+00,2.78151E+01,1.83586E-01,2.78145E+01,0.00000E+00,0.00000E+00,4,P1
1,3913,,0,1.93666E+00,2.78148E+01,1.83522E-01,2.78142E+01,0.00000E+00,0.00000E+00,4,P1
1,4013,,0,1.98666E+00,2.78144E+01,1.83458E-01,2.78138E+01,0.00000E+00,0.00000E+00,4,P1
1,4113,,0,2.03666E+00,2.78140E+01,1.83394E-01,2.78134E+01,0.00000E+00,0.00000E+00,4,P1
1,4213,,0,2.08666E+00,2.78136E+01,1.83330E-01,2.78130E+01,0.00000E+00,0.00000E+00,4,P1
1,4313,,0,2.13666E+00,2.78132E+01,1.83266E-01,2.78126E+01,0.00000E+00,0.00000E+00,4,P1
1,4413,,0,2.18666E+00,2.78128E+01,1.83202E-01,2.78122E+01,0.00000E+00,0.00000E+00,4,P1
1,4513,,0,2.23665E+00,2.78124E+01,1.83138E-01,2.78118E+01,0.00000E+00,0.00000E+00,4,P1
1,4613,,0,2.28665E+00,2.78120E+01,1.83074E-01,2.78114E+01,0.00000E+00,0.00000E+00,4,P1
1,4713,,0,2.33665E+00,2.78116E+01,1.83010E-01,2.78110E+01,0.00000E+00,0.00000E+00,4,P1
1,4813,,0,2.38665E+00,2.78111E+01,1.82946E-01,2.78105E+01,0.00000E+00,0.00000E+00,4,P1
1,4913,,0,2.43665E+00,2.78107E+01,1.82882E-01,2.78101E+01,0.00000E+00,0.00000E+00,4,P1
1,5013,,0,2.48665E+00,2.78103E+01,1.82818E-01,2.78097E+01,0.00000E+00,0.00000E+00,4,P1
1,5113,,0,2.53664E+00,2.78099E+01,1.82754E-01,2.78093E+01,0.00000E+00,0.00000E+00,4,P1
1,5213,,0,2.58664E+00,2.78094E+01,1.82690E-01,2.78088E+01,0.00000E+00,0.00000E+00,4,P1
1,5313,,0,2.63664E+00,2.78090E+01,1.82626E-01,2.78084E+01,0.00000E+00,0.00000E+00,4,P1
1,5413,,0,2.68664E+00,2.78086E+01,1.82562E-01,2.78080E+01,0.00000E+00,0.00000E+00,4,P1
1,5513,,0,2.73664E+00,2.78081E+01,1.82498E-01,2.78075E+01,0.00000E+00,0.00000E+00,4,P1
1,5613,,0,2.78663E+00,2.78077E+01,1.82434E-01,2.78071E+01,0.00000E+00,0.00000E+00,4,P1
1,5713,,0,2.83663E+00,2.78072E+01,1.82370E-01,2.78066E+01,0.00000E+00,0.00000E+00,4,P1
1,5813,,0,2.88663E+00,2.78068E+01,1.82306E-01,2.78062E+01,0.00000E+00,0.00000E+00,4,P1
1,5913,,0,2.93663E+00,2.78063E+01,1.82242E-01,2.78057E+01,0.00000E+00,0.00000E+00,4,P1
1,6013,,0,2.98662E+00,2.78059E+01,1.82178E-01,2.78053E+01,0.00000E+00,0.00000E+00,4,P1
1,6113,,0,3.03662E+00,2.78054E+01,1.82114E-01,2.78048E+01,0.00000E+00,0.00000E+00,4,P1
1,6213,,0,3.08662E+00,2.78049E+01,1.82050E-01,2.78043E+01,0.00000E+00,0.00000E+00,4,P1
1,6313,,0,3.13662E+00,2.78045E+01,1.81986E-01,2.78039E+01,0.00000E+00,0.00000E+00,4,P1
1,6413,,0,3.18662E+00,2.78040E+01,1.81922E-01,2.78034E+01,0.00000E+00,0.00000E+00,4,P1
1,6513,,0,3.23661E+00,2.78035E+01,1.81858E-01,2.78029E+01,0.00000E+00,0.00000E+00,4,P1
1,6613,,0,3.28661E+00,2.78030E+01,1.81794E-01,2.78024E+01,0.00000E+00,0.00000E+00,4,P1
1,6713,,0,3.33661E+00,2.78025E+01,1.81731E-01,2.78019E+01,0.00000E+00,0.00000E+00,4,P1
1,6813,,0,3.38661E+00,2.78020E+01,1.81667E-01,2.78015E+01,0.00000E+00,0.00000E+00,4,P1
1,6913,,0,3.43660E+00,2.78016E+01,1.81603E-01,2.78010E+01,0.00000E+00,0.00000E+00,4,P1
1,7013,,0,3.48660E+00,2.78011E+01,1.81539E-01,2.78005E+01,0.00000E+00,0.00000E+00,4,P1
1,7113,,0,3.53660E+00,2.78006E+01,1.81475E-01,2.78000E+01,0.00000E+00,0.00000E+00,4,P1
1,7213,,0,3.58660E+00,2.78000E+01,1.81411E-01,2.77995E+01,0.00000E+00,0.00000E+00,4,P1
1,7313,,0,3.63659E+00,2.77995E+01,1.81347E-01,2.77989E+01,0.00000E+00,0.00000E+00,4,P1
1,7413,,0,3.68659E+00,2.77990E+01,1.81283E-01,2.77984E+01,0.00000E+00,0.00000E+00,4,P1
1,7513,,0,3.73659E+00,2.77985E+01,1.81219E-01,2.77979E+01,0.00000E+00,0.00000E+00,4,P1
1,7613,,0,3.78659E+00,2.77980E+01,1.81155E-01,2.77974E+01,0.00000E+00,0.00000E+00,4,P1
1,7713,,0,3.83658E+00,2.77975E+01,1.81091E-01,2.77969E+01,0.00000E+00,0.00000E+00,4,P1
1,7813,,0,3.88658E+00,2.77969E+01,1.81028E-01,2.77963E+01,0.00000E+00,0.00000E+00,4,P1
1,7913,,0,3.93658E+00,2.77964E+01,1.80964E-01,2.77958E+01,0.00000E+00,0.00000E+00,4,P1
1,8013,,0,3.98657E+00,2.77959E+01,1.80900E-01,2.77953E+01,0.00000E+00,0.00000E+00,4,P1
1,8113,,0,4.03657E+00,2.77953E+01,1.80836E-01,2.77947E+01,0.00000E+00,0.00000E+00,4,P1
1,8213,,0,4.08657E+00,2.77948E+01,1.80772E-01,2.77942E+01,0.00000E+00,0.00000E+00,4,P1
1,8313,,0,4.13657E+00,2.77942E+01,1.80708E-01,2.77936E+01,0.00000E+00,0.00000E+00,4,P1
1,8413,,0,4.18656E+00,2.77937E+01,1.80644E-01,2.77931E+01,0.00000E+00,0.00000E+00,4,P1
1,8513,,0,4.23656E+00,2.77931E+01,1.80581E-01,2.77925E+01,0.00000E+00,0.00000E+00,4,P1
1,8613,,0,4.28656E+00,2.77926E+01,1.80517E-01,2.77920E+01,0.00000E+00,0.00000E+00,4,P1
1,8713,,0,4.33655E+00,2.77920E+01,1.80453E-01,2.77914E+01,0.00000E+00,0.00000E+00,4,P1
1,8813,,0,4.38655E+00,2.77914E+01,1.80389E-01,2.77909E+01,0.00000E+00,0.00000E+00,4,P1
1,8913,,0,4.43655E+00,2.77909E+01,1.80325E-01,2.77903E+01,0.00000E+00,0.00000E+00,4,P1
1,9013,,0,4.48654E+00,2.77903E+01,1.80262E-01,2.77897E+01,0.00000E+00,0.00000E+00,4,P1
1,9113,,0,4.53654E+00,2.77897E+01,1.80198E-01,2.77891E+01,0.00000E+00,0.00000E+00,4,P1
1,9213,,0,4.58654E+00,2.77891E+01,1.80134E-01,2.77886E+01,0.00000E+00,0.00000E+00,4,P1
1,9313,,0,4.63653E+00,2.77885E+01,1.80070E-01,2.77880E+01,0.00000E+00,0.00000E+00,4,P1
1,9413,,0,4.68653E+00,2.77880E+01,1.80007E-01,2.77874E+01,0.00000E+00,0.00000E+00,4,P1
1,9513,,0,4.73653E+00,2.77874E+01,1.79943E-01,2.77868E+01,0.00000E+00,0.00000E+00,4,P1
1,9613,,0,4.78652E+00,2.77868E+01,1.79879E-01,2.77862E+01,0.00000E+00,0.00000E+00,4,P1
1,9713,,0,4.83652E+00,2.77862E+01,1.79815E-01,2.77856E+01,0.00000E+00,0.00000E+00,4,P1
1,9813,,0,4.88651E+00,2.77856E+01,1.79752E-01,2.77850E+01,0.00000E+00,0.00000E+00,4,P1
1,9913,,0,4.93651E+00,2.77850E+01,1.79688E-01,2.77844E+01,0.00000E+00,0.00000E+00,4,P1
1,14,,0,4.98651E+00,2.77843E+01,1.79624E-01,2.77838E+01,0.00000E+00,0.00000E+00,4,P1
1,114,,0,5.03650E+00,2.77837E+01,1.79561E-01,2.77831E+01,0.00000E+00,0.00000E+00,4,P1
1,214,,0,5.08650E+00,2.77831E+01,1.79497E-01,2.77825E+01,0.00000E+00,0.00000E+00,4,P1
1,314,,0,5.13650E+00,2.77825E+01,1.79433E-01,2.77819E+01,0.00000E+00,0.00000E+00,4,P1
1,414,,0,5.18649E+00,2.77819E+01,1.79370E-01,2.77813E+01,0.00000E+00,0.00000E+00,4,P1
1,514,,0,5.23649E+00,2.77812E+01,1.79306E-01,2.77806E+01,0.00000E+00,0.00000E+00,4,P1
1,614,,0,5.28648E+00,2.77806E+01,1.79242E-01,2.77800E+01,0.00000E+00,0.00000E+00,4,P1
1,714,,0,5.33648E+00,2.77799E+01,1.79179E-01,2.77794E+01,0.00000E+00,0.00000E+00,4,P1
1,814,,0,5.38648E+00,2.77793E+01,1.79115E-01,2.77787E+01,0.00000E+00,0.00000E+00,4,P1
1,914,,0,5.43647E+00,2.77787E+01,1.79052E-01,2.77781E+01,0.00000E+00,0.00000E+00,4,P1
1,1014,,0,5.48647E+00,2.77780E+01,1.78988E-01,2.77774E+01,0.00000E+00,0.00000E+00,4,P1
1,1114,,0,5.53646E+00,2.77774E+01,1.78924E-01,2.77768E+01,0.00000E+00,0.00000E+00,4,P1
1,1214,,0,5.58646E+00,2.77767E+01,1.78861E-01,2.77761E+01,0.00000E+00,0.00000E+00,4,P1
1,1314,,0,5.63645E+00,2.77760E+01,1.78797E-01,2.77755E+01,0.00000E+00,0.00000E+00,4,P1
1,1414,,0,5.68645E+00,2.77754E+01,1.78734E-01,2.77748E+01,0.00000E+00,0.00000E+00,4,P1
1,1514,,0,5.73644E+00,2.77747E+01,1.78670E-01,2.77741E+01,0.00000E+00,0.00000E+00,4,P1
1,1614,,0,5.78644E+00,2.77740E+01,1.78607E-01,2.77734E+01,0.00000E+00,0.00000E+00,4,P1
1,1714,,0,5.83644E+00,2.77733E+01,1.78543E-01,2.77728E+01,0.00000E+00,0.00000E+00,4,P1
1,1814,,0,5.88643E+00,2.77727E+01,1.78480E-01,2.77721E+01,0.00000E+00,0.00000E+00,4,P1
1,1914,,0,5.93643E+00,2.77720E+01,1.78416E-01,2.77714E+01,0.00000E+00,0.00000E+00,4,P1
1,2014,,0,5.98642E+00,2.77713E+01,1.78353E-01,2.77707E+01,0.00000E+00,0.00000E+00,4,P1
1,2114,,0,6.03642E+00,2.77706E+01,1.78289E-01,2.77700E+01,0.00000E+00,0.00000E+00,4,P1
1,2214,,0,6.08641E+00,2.77699E+01,1.78226E-01,2.77693E+01,0.00000E+00,0.00000E+00,4,P1
1,2314,,0,6.13641E+00,2.77692E+01,1.78162E-01,2.77686E+01,0.00000E+00,0.00000E+00,4,P1
1,2414,,0,6.18640E+00,2.77685E+01,1.78099E-01,2.77679E+01,0.00000E+00,0.00000E+00,4,P1
1,2514,,0,6.23640E+00,2.77678E+01,1.78036E-01,2.77672E+01,0.00000E+00,0.00000E+00,4,P1
1,2614,,0,6.28639E+00,2.77671E+01,1.77972E-01,2.77665E+01,0.00000E+00,0.00000E+00,4,P1
1,2714,,0,6.33639E+00,2.77664E+01,1.77909E-01,2.77658E+01,0.00000E+00,0.00000E+00,4,P1
1,2814,,0,6.38638E+00,2.77656E+01,1.77846E-01,2.77651E+01,0.00000E+00,0.00000E+00,4,P1
1,2914,,0,6.43638E+00,2.77649E+01,1.77782E-01,2.77643E+01,0.00000E+00,0.00000E+00,4,P1
1,3014,,0,6.48637E+00,2.77642E+01,1.77719E-01,2.77636E+01,0.00000E+00,0.00000E+00,4,P1
1,3114,,0,6.53636E+00,2.77634E+01,1.77656E-01,2.77629E+01,0.00000E+00,0.00000E+00,4,P1
1,3214,,0,6.58636E+00,2.77627E+01,1.77592E-01,2.77621E+01,0.00000E+00,0.00000E+00,4,P1
1,3314,,0,6.63635E+00,2.77620E+01,1.77529E-01,2.77614E+01,0.00000E+00,0.00000E+00,4,P1
1,3414,,0,6.68635E+00,2.77612E+01,1.77466E-01,2.77607E+01,0.00000E+00,0.00000E+00,4,P1
1,3514,,0,6.73634E+00,2.77605E+01,1.77403E-01,2.77599E+01,0.00000E+00,0.00000E+00,4,P1
1,3614,,0,6.78634E+00,2.77597E+01,1.77339E-01,2.77592E+01,0.00000E+00,0.00000E+00,4,P1
1,3714,,0,6.83633E+00,2.77590E+01,1.77276E-01,2.77584E+01,0.00000E+00,0.00000E+00,4,P1
1,3814,,0,6.88633E+00,2.77582E+01,1.77213E-01,2.77576E+01,0.00000E+00,0.00000E+00,4,P1
1,3914,,0,6.93632E+00,2.77574E+01,1.77150E-01,2.77569E+01,0.00000E+00,0.00000E+00,4,P1
1,4014,,0,6.98631E+00,2.77567E+01,1.77087E-01,2.77561E+01,0.00000E+00,0.00000E+00,4,P1
1,4114,,0,7.03631E+00,2.77559E+01,1.77023E-01,2.77553E+01,0.00000E+00,0.00000E+00,4,P1
1,4214,,0,7.08630E+00,2.77551E+01,1.76960E-01,2.77546E+01,0.00000E+00,0.00000E+00,4,P1
1,4314,,0,7.13630E+00,2.77544E+01,1.76897E-01,2.77538E+01,0.00000E+00,0.00000E+00,4,P1
1,4414,,0,7.18629E+00,2.77536E+01,1.76834E-01,2.77530E+01,0.00000E+00,0.00000E+00,4,P1
1,4514,,0,7.23628E+00,2.77528E+01,1.76771E-01,2.77522E+01,0.00000E+00,0.00000E+00,4,P1
1,4614,,0,7.28628E+00,2.77520E+01,1.76708E-01,2.77514E+01,0.00000E+00,0.00000E+00,4,P1
