P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.63607316586,7.6401845454,0.38778380492,8.2698116945,0.34254024101,2.0892260472,,P1
0.63625124656,7.6392090169,0.38780699164,8.2688933434,0.34253630509,2.089094081,,P1
0.63642948195,7.6382335134,0.38783016385,8.2679748916,0.34253237775,2.0889620604,,P1
0.63660787232,7.637258035,0.38785551983,8.26705199,0.34252801331,2.0888299852,,P1
0.63678641797,7.6362825817,0.38787880639,8.2661334874,0.34252410441,2.0886978553,,P1
0.63696511922,7.6353071536,0.38790207813,8.2652148821,0.34252020416,2.0885656704,,P1
0.63714397635,7.6343317508,0.38792522666,8.2642998201,0.34251636966,2.0884334304,,P1
0.63732298968,7.6333563733,0.38794848531,8.2633808636,0.34251248334,2.0883011352,,P1
0.63750215952,7.6323810213,0.38797172883,8.262461802,0.34250860575,2.0881687845,,P1
0.63768148615,7.6314056947,0.38799462472,8.2615357781,0.34250466075,2.0880363782,,P1
0.63786096991,7.6304303937,0.38801776742,8.260616789,0.34250080057,2.087903916,,P1
0.63804061108,7.6294551183,0.38804089462,8.2596976929,0.34249694919,2.0877713979,,P1
0.63822041,7.6284798686,0.38806244079,8.2587714349,0.34249361537,2.0876388236,,P1
0.63840036695,7.6275046447,0.38808571547,8.2578523771,0.34248978294,2.087506193,,P1
0.63858048227,7.6265294467,0.38810897436,8.2569332104,0.34248595939,2.0873735058,,P1
0.63876075626,7.6255542746,0.38813216309,8.2560205792,0.34248217492,2.0872407619,,P1
0.63894118924,7.6245791284,0.38815539167,8.2551009199,0.34247836992,2.0871079611,,P1
0.63912178152,7.6236040084,0.38817860409,8.254181149,0.34247457388,2.0869751032,,P1
0.63930253343,7.6226289145,0.3882012294,8.2532510559,0.34247069085,2.086842188,,P1
0.63948344527,7.6216538468,0.38822442655,8.252331498,0.34246691347,2.0867092153,,P1
0.63966451738,7.6206788055,0.38824760717,8.251411827,0.34246314515,2.0865761849,,P1
0.63984575008,7.6197037905,0.3882722248,8.2504895354,0.34245945478,2.0864430967,,P1
0.64002714368,7.618728802,0.38829530857,8.2495697292,0.34245570426,2.0863099504,,P1
0.64020869851,7.61775384,0.38831837543,8.2486498076,0.34245196288,2.0861767458,,P1
0.64039041491,7.6167789047,0.38833862327,8.2477229711,0.34244793883,2.0860434827,,P1
0.64057229318,7.615803996,0.38836176249,8.24680049,0.34244421691,2.085910161,,P1
0.64075433368,7.6148291141,0.38838488446,8.2458778859,0.34244050421,2.0857767804,,P1
0.64093653671,7.6138542591,0.38840741013,8.2449650942,0.34243650394,2.0856433407,,P1
0.64111890262,7.6128794311,0.38843022137,8.244044746,0.34243281044,2.0855098417,,P1
0.64130143174,7.6119046301,0.38845301489,8.2431242776,0.34242912624,2.0853762832,,P1
0.6414841244,7.6109298561,0.38847871174,8.2422055767,0.34242599269,2.0852426649,,P1
0.64166698094,7.6099551094,0.38850155669,8.2412830463,0.34242232431,2.0851089868,,P1
0.64185000169,7.60898039,0.38852438354,8.2403603892,0.34241866531,2.0849752485,,P1
0.642033187,7.6080056979,0.38854721721,8.2394292386,0.3424145125,2.0848414498,,P1
0.64221653719,7.6070310333,0.38857016143,8.2385086337,0.34241087523,2.0847075906,,P1
0.64240005263,7.6060563962,0.38859308718,8.2375879043,0.34240724744,2.0845736706,,P1
0.64258373363,7.6050817867,0.38861481636,8.2366793081,0.34240394848,2.0844396895,,P1
0.64276758056,7.604107205,0.3886375274,8.2357565629,0.34240033628,2.0843056472,,P1
0.64295159376,7.603132651,0.38866021951,8.2348336866,0.34239673365,2.0841715434,,P1
0.64313577357,7.602158125,0.38868202996,8.2339141909,0.34239260739,2.0840373779,,P1
0.64332012034,7.6011836269,0.38870494849,8.2329922206,0.34238902307,2.0839031505,,P1
0.64350463443,7.6002091569,0.38872784774,8.232070119,0.3423854484,2.0837688609,,P1
0.64368931617,7.599234715,0.38875332765,8.231146107,0.34238264091,2.083634509,,P1
0.64387416594,7.5982603014,0.38877606813,8.2302239292,0.3423790874,2.0835000944,,P1
0.64405918408,7.5972859162,0.38879878885,8.2293016175,0.34237554365,2.0833656169,,P1
0.64424437095,7.5963115594,0.38882023678,8.2283654734,0.3423712641,2.0832310763,,P1
0.6444297269,7.5953372311,0.38884282163,8.2274436756,0.34236774311,2.0830964723,,P1
0.6446152523,7.5943629315,0.38886538626,8.2265217429,0.34236423196,2.0829618048,,P1
0.6448009475,7.5933886606,0.3888865605,8.2256114823,0.34236147871,2.0828270734,,P1
0.64498681288,7.5924144185,0.38890932779,8.2246881077,0.34235798427,2.0826922779,,P1
