P,L2-NORM,C_in,C_SR,y,point_type,system_id
0.067564427236,26.349570815,0.18136949079,26.344775744,0.46880513812,,P1
0.068672626816,26.299587345,0.18165586568,26.294794107,0.46807964112,,P1
0.069763326368,26.249603492,0.18193654461,26.244811814,0.46737077728,,P1
0.070837655547,26.199619293,0.18221188444,26.194828918,0.46667751945,,P1
0.07189663722,26.149634781,0.18248220807,26.144845465,0.46599893867,,P1
0.072941201061,26.099649984,0.18274780874,26.094861498,0.46533419154,,P1
0.073972195,26.049664928,0.1830089537,26.044877054,0.46468250974,,P1
0.074990394936,25.999679636,0.18326588727,25.994892166,0.46404319101,,P1
0.075996513021,25.949694129,0.18351883355,25.944906865,0.46341559159,,P1
0.07699120477,25.899708424,0.18376799861,25.894921177,0.46279911964,,P1
0.077975075178,25.849722539,0.18401357249,25.844935128,0.46219322959,,P1
0.078948685145,25.799736486,0.18425573123,25.794948738,0.46159741636,,P1
0.079912551541,25.749750282,0.18449463687,25.744962031,0.46101121501,,P1
0.080867158179,25.699763938,0.18473044097,25.694975024,0.46043419102,,P1
0.081812954626,25.649777466,0.18496328424,25.644987735,0.45986594115,,P1
0.082750360515,25.599790876,0.18519329786,25.595000181,0.45930608959,,P1
0.083679768292,25.549804179,0.1854206044,25.545012376,0.45875428537,,P1
0.084601545649,25.499817382,0.18564531858,25.495024333,0.45821020016,,P1
0.085516037684,25.449830494,0.18586754795,25.445036065,0.45767352631,,P1
0.086423568829,25.399843522,0.18608739351,25.395047584,0.45714397507,,P1
