P,L2-NORM,MAX C_in,MAX C_SR,MAX y,PERIOD,point_type,system_id
0.27361691866,14.348935111,0.2738171399,14.635043427,0.39229483997,2.4573342766,,P1
0.27363769217,14.347938725,0.27383386444,14.634117209,0.39228919007,2.4572986408,,P1
0.27365846832,14.346942339,0.27385058708,14.633190974,0.39228353922,2.4572630103,,P1
0.27367924712,14.345945952,0.2738680859,14.63226429,0.39227792437,2.4572273851,,P1
0.27370002857,14.344949565,0.27388479951,14.631338026,0.39227227156,2.4571917651,,P1
0.27372081266,14.343953178,0.27390151124,14.630411745,0.39226661781,2.4571561503,,P1
0.27374159941,14.342956791,0.27391793384,14.629485028,0.39226096992,2.4571205408,,P1
0.2737623888,14.341960404,0.27393464653,14.628558717,0.39225531428,2.4570849365,,P1
0.27378318084,14.340964016,0.27395135734,14.62763239,0.39224965771,2.4570493375,,P1
0.27380397554,14.339967628,0.27396783876,14.626706066,0.39224397741,2.4570137437,,P1
0.27382477289,14.33897124,0.27398454606,14.625779704,0.39223831904,2.4569781551,,P1
0.27384557289,14.337974851,0.27400125148,14.624853325,0.39223265974,2.4569425717,,P1
0.27386637555,14.336978463,0.27401796656,14.62392677,0.39222702258,2.4569069936,,P1
0.27388718087,14.335982074,0.27403466822,14.623000359,0.39222136134,2.4568714207,,P1
0.27390798884,14.334985685,0.274051368,14.62207393,0.39221569918,2.456835853,,P1
0.27392879947,14.333989295,0.27406872116,14.62114709,0.39221006228,2.4568002905,,P1
0.27394961276,14.332992906,0.2740854163,14.620220632,0.39220439816,2.4567647333,,P1
0.27397042871,14.331996516,0.27410210958,14.619294157,0.39219873311,2.4567291812,,P1
0.27399124732,14.331000126,0.27411856808,14.618367876,0.39219304631,2.4566936344,,P1
0.2740120686,14.330003736,0.27413525802,14.617441365,0.39218737948,2.4566580927,,P1
0.27403289253,14.329007345,0.27415194609,14.616514837,0.39218171172,2.4566225563,,P1
0.27405371914,14.328010955,0.27416814393,14.615588324,0.39217605121,2.456587025,,P1
0.2740745484,14.327014564,0.27418482888,14.614661762,0.39217038157,2.456551499,,P1
0.27409538034,14.326018172,0.27420151197,14.613735183,0.392164711,2.4565159781,,P1
0.27411621494,14.325021781,0.27421813198,14.612808479,0.39215905251,2.4564804625,,P1
0.27413705221,14.324025389,0.27423480538,14.611881867,0.39215338003,2.456444952,,P1
0.27415789215,14.323028998,0.27425147694,14.610955238,0.39214770663,2.4564094467,,P1
0.27417873476,14.322032605,0.27426797556,14.610028186,0.39214205194,2.4563739467,,P1
0.27419958004,14.321036213,0.27428464317,14.609101529,0.39213637657,2.4563384517,,P1
0.27422042799,14.320039821,0.27430130893,14.608174854,0.39213070028,2.456302962,,P1
0.27424127862,14.319043428,0.2743184717,14.60724814,0.39212501344,2.4562674774,,P1
0.27426213192,14.318047035,0.27433513463,14.606321433,0.39211933537,2.4562319981,,P1
0.2742829879,14.317050642,0.27435179572,14.605394708,0.39211365637,2.4561965239,,P1
0.27430384655,14.316054248,0.27436880017,14.604468072,0.39210797297,2.4561610548,,P1
0.27432470789,14.315057855,0.2743854583,14.603541312,0.39210229214,2.4561255909,,P1
0.2743455719,14.314061461,0.2744021146,14.602614536,0.3920966104,2.4560901322,,P1
0.27436643859,14.313065067,0.27441903741,14.60168777,0.39209093244,2.4560546787,,P1
0.27438730796,14.312068672,0.27443569076,14.60076096,0.39208524883,2.4560192303,,P1
0.27440818001,14.311072278,0.27445234228,14.599834133,0.3920795643,2.455983787,,P1
0.27442905475,14.310075883,0.27446911717,14.598907273,0.39207387715,2.4559483489,,P1
0.27444993217,14.309079488,0.27448576549,14.597980413,0.39206819079,2.455912916,,P1
0.27447081227,14.308083093,0.27450241199,14.597053536,0.39206250351,2.4558774882,,P1
0.27449169506,14.307086698,0.27451913325,14.59612662,0.39205681996,2.4558420656,,P1
0.27451258054,14.306090302,0.27453577649,14.59519971,0.39205113081,2.455806648,,P1
0.27453346871,14.305093906,0.27455241793,14.594272784,0.39204544075,2.4557712357,,P1
0.27455435956,14.30409751,0.27456909172,14.593345824,0.3920397506,2.4557358284,,P1
0.27457525311,14.303101114,0.27458572977,14.592418864,0.3920340587,2.4557004264,,P1
0.27459614935,14.302104718,0.27460236601,14.591491888,0.39202836589,2.4556650294,,P1
0.27461704827,14.301108321,0.27461902009,14.59056482,0.39202267431,2.4556296375,,P1
0.2746379499,14.300111924,0.27463565293,14.589637812,0.39201697964,2.4555942508,,P1
0.27465885421,14.299115527,0.27465228396,14.588710787,0.39201128406,2.4555588692,,P1
0.27467976122,14.29811913,0.27466892098,14.587783707,0.39200558897,2.4555234928,,P1
0.27470067093,14.297122732,0.27468554855,14.586856649,0.39199989155,2.4554881214,,P1
0.27472158334,14.296126335,0.27470217432,14.585929575,0.39199419322,2.4554527552,,P1
0.27474249844,14.295129937,0.27471880064,14.585002427,0.39198849576,2.4554173941,,P1
0.27476341624,14.294133539,0.27473542289,14.58407532,0.39198279559,2.4553820381,,P1
0.27478433675,14.29313714,0.27475204335,14.583148197,0.3919770945,2.4553466872,,P1
0.27480525995,14.292140742,0.27476866253,14.58222098,0.3919713932,2.4553113414,,P1
0.27482618586,14.291144343,0.27478527943,14.581293825,0.39196569028,2.4552760007,,P1
0.27484711447,14.290147944,0.27480189455,14.580366653,0.39195998645,2.4552406651,,P1
0.27486804578,14.289151545,0.27481851004,14.579439388,0.39195428382,2.4552053345,,P1
0.27488897981,14.288155146,0.27483512171,14.578512184,0.39194857813,2.4551700091,,P1
0.27490991653,14.287158746,0.2748517316,14.577584964,0.39194287153,2.4551346888,,P1
0.27493085597,14.286162347,0.27486833952,14.576657636,0.39193716435,2.4550993736,,P1
0.27495179811,14.285165947,0.27488494584,14.575730384,0.39193145593,2.4550640634,,P1
0.27497274297,14.284169547,0.27490155039,14.574803116,0.3919257466,2.4550287584,,P1
0.27499369053,14.283173146,0.27491815261,14.573875726,0.3919200368,2.4549934584,,P1
0.27501464081,14.282176746,0.27493475359,14.572948427,0.39191432563,2.4549581635,,P1
0.2750355938,14.281180345,0.27495135281,14.572021111,0.39190861355,2.4549228737,,P1
0.2750565495,14.280183944,0.27496794382,14.571093718,0.39190290055,2.4548875889,,P1
0.27507750792,14.279187543,0.27498453937,14.570166371,0.39189718664,2.4548523092,,P1
0.27509846906,14.278191141,0.27500113316,14.569239006,0.39189147182,2.4548170346,,P1
0.27511943291,14.27719474,0.27501772016,14.56831149,0.39188575495,2.454781765,,P1
